tweet_id,safe_text,label,agreement,cleaned_safe_text
AVKYEFAP,"The Anti-Vaccine Movement Says Measles Isn’t Dangerous. Oh, Yes, It Is. <url> #vaccineswork #vaccinessavelives",1.0,1.0,the anti vaccine movement say measles isn t dangerous oh yes it is url vaccineswork vaccinessavelives
K6IBVFSI,Stupidity is killing Common Sense. We need to find a vaccine.,0.0,0.6666666666666666,stupidity is killing common sense we need to find a vaccine
7UZTCPDX,Get your freaking children vaccinated people,1.0,1.0,get your freaking child vaccinated people
XCEK1DWL,She told me she loves me and to have a gd night now I can sleep in piece ily MMR,0.0,0.6666666666666666,she told me she love me and to have a gd night now i can sleep in piece ily mmr
ZU5CMERT,.<user> my vaccine injured son thanks u for weighing in. Pre/post MMR #autism #CDCwhistleblower <url>,-1.0,1.0,user my vaccine injured son thanks u for weighing in pre post mmr autism cdcwhistleblower url
451MWPD6,<user> ‘Legal’ #Kidnapping By The State To Cover Up #Vaccine Injuries | <url> <url>  #parenting,-1.0,0.6666666666666666,user legal kidnapping by the state to cover up vaccine injury url url parenting
3QIFIJAD,Robert Kennedy Jr. Compares Vaccine Debate To Holocaust As California Lawmakers Look At Banning Exemptions: As… <url>,0.0,0.6666666666666666,robert kennedy jr compare vaccine debate to holocaust a california lawmaker look at banning exemption a url
8EYCWOY7,"I'm gonna live forever""<user> People who complain live longer. Releasing tension increases immunity and improves overall health.""",0.0,1.0,i m gonna live forever user people who complain live longer releasing tension increase immunity and improves overall health
HILODVPL,Yo...<user> #mixmasterrod #mmr #follow #dj #dc #dupontcircle #madhatt @ MixMasterRod's Upstairs Lounge <url>,0.0,1.0,yo user mixmasterrod mmr follow dj dc dupontcircle madhatt mixmasterrod s upstairs lounge url
BWEG2EB9,"Get Vaccinated, Health Officials Warn: Measles Is Back In Michigan: Measles is making a comeback.The Michigan… <url>",1.0,1.0,get vaccinated health official warn measles is back in michigan measles is making a comeback the michigan url
H7DRZT38,HB1114 [Engross] Brunswick-Glynn County Joint Water and Sewer Commission; provide immunity and exemption from li... <url>,0.0,1.0,hb engross brunswick glynn county joint water and sewer commission provide immunity and exemption from li url
K75X4VWF,UC will require measles vaccination for incoming students <url>,0.0,1.0,uc will require measles vaccination for incoming student url
GFT6ZDV5,"""I don't believe in vaccinating my kids, but I get my dog it's booster shots every year""",1.0,0.6666666666666666,i don t believe in vaccinating my kid but i get my dog it s booster shot every year
DHDQA2CZ,Visitors To Long Grove Menards Might Have Been Exposed To Measles: Fearing exposure to measles for potentially… <url>,0.0,1.0,visitor to long grove menards might have been exposed to measles fearing exposure to measles for potentially url
FURRMF4T,<user> vaccinations.why it is ok for govt to force a child to receive chemo when the outcome would only harm herself yet vacs r an option!,-1.0,0.6666666666666666,user vaccination why it is ok for govt to force a child to receive chemo when the outcome would only harm herself yet vac r an option
YUO8ITGG,<user>  is hitting all the hot buttons tonight!!! FERGUSON! MEASLES! #SCANDAL,0.0,1.0,user is hitting all the hot button tonight ferguson measles scandal
4NQA1L0M,"""You know you're a 90s kid when your vaccinations were mandatory and no one in your class got measles""",1.0,0.6666666666666666,you know you re a s kid when your vaccination were mandatory and no one in your class got measles
1ZADWZFU,Ineed to get my TB &amp;MMR shots done,1.0,1.0,ineed to get my tb amp mmr shot done
O0ZPBN2K,<user> nah man never injecting poisons into my body that goes for vaccinations too,-1.0,1.0,user nah man never injecting poison into my body that go for vaccination too
V08EDQ2W,"Ladies about this measles outbreak do you think the timing of 80,000 unvaccinated illegal kids going to Disneyland might hmmmmm #Outnumbered",0.0,0.6666666666666666,lady about this measles outbreak do you think the timing of unvaccinated illegal kid going to disneyland might hmmmmm outnumbered
H7SD88YM,"<user> <user> <user> Rose, u may want to check this out! <user> #measles #science #MedicalIndustrialComplex",0.0,1.0,user user user rose u may want to check this out user measles science medicalindustrialcomplex
KLNYMAPW,Getting our immunizations for our trip to Bolivia. Staring to get excited ! (@ Kent County Health Dept) <url>,1.0,1.0,getting our immunization for our trip to bolivia staring to get excited kent county health dept url
IZH134R1,Every child deserves a shot at life 💙Vaccinate! #vaccineswork <user> <url>,1.0,1.0,every child deserves a shot at life vaccinate vaccineswork user url
NBOQKDL6,CDC recommends getting vaccinated: While some of the viruses spreading this season are different from those in the… <url>,1.0,1.0,cdc recommends getting vaccinated while some of the virus spreading this season are different from those in the url
5LYUD3C3,CDC: Kindergartners in Colorado have lowest measles vaccination rate in the nation: Some health experts say… <url>,0.0,1.0,cdc kindergartner in colorado have lowest measles vaccination rate in the nation some health expert say url
1FR4C9LC,CDC: Flu vaccine less effective: Health officials are telling doctors that the flu vaccine may not be very… <url>,0.0,0.6666666666666666,cdc flu vaccine le effective health official are telling doctor that the flu vaccine may not be very url
YFW6GEBS,I didn't go to school Monday or Tuesday therefore I was NOT exposed to measles :),0.0,0.6666666666666666,i didn t go to school monday or tuesday therefore i wa not exposed to measles
LAKD5BAW,"<user> I believe that without a doubt, vaccines before age five is related to autism.",-1.0,1.0,user i believe that without a doubt vaccine before age five is related to autism
IST90LKX,"My kids are vaccinated, but don't worry, there are plenty of other reasons you can be annoyed by them. #MomTweet",1.0,0.6666666666666666,my kid are vaccinated but don t worry there are plenty of other reason you can be annoyed by them momtweet
I8U18C1X,"<user> “State-required vaccines”.  

So how is it these kids are allowed to attend at all?",1.0,1.0,user state required vaccine so how is it these kid are allowed to attend at all
I2L3JHHJ,<user> there are also people that choose to believe vaccinations cause autism to this day... See what I'm saying?,1.0,1.0,user there are also people that choose to believe vaccination cause autism to this day see what i m saying
UVOWDR4D,<url> vaccine related deaths,-1.0,1.0,url vaccine related death
CHXVMR5H,In Africa and other countries would do anything for the immunization of there children but the cant get the vaccine  I just don't understand,1.0,0.6666666666666666,in africa and other country would do anything for the immunization of there child but the cant get the vaccine i just don t understand
BFPU0G8K,Our open borders are the porous membrane that human immunity diseases penetrate in order to commit genocide. Infect them back.,0.0,1.0,our open border are the porous membrane that human immunity disease penetrate in order to commit genocide infect them back
5TXK6SNE,When you don't vaccinate your kids... You're going to have a bad time #vaccinateyourkids #vaccinate #toddlers #kidsgetsickalot,1.0,1.0,when you don t vaccinate your kid you re going to have a bad time vaccinateyourkids vaccinate toddler kidsgetsickalot
BT4QFLPI,Please vaccine your kids please,1.0,1.0,please vaccine your kid please
SFRCDNVO,They tryna kick me out of school for a fuckin vaccine tho? Fuck type of shit is that?,-1.0,0.6666666666666666,they tryna kick me out of school for a fuckin vaccine tho fuck type of shit is that
KMEY02QS,"Police scared to do their ""job"" because they want authoritarian power wth immunity. Here I thought we cherished freedom in this country.",0.0,1.0,police scared to do their job because they want authoritarian power wth immunity here i thought we cherished freedom in this country
0D8AA50W,AM-News : Potential HIV Vaccine to Begin Preclinical Trial at Texas Biomedical Research Institute: The CDC... <url>,0.0,1.0,am news potential hiv vaccine to begin preclinical trial at texas biomedical research institute the cdc url
BNGTZ9MB,“<user> This bitch on sc finna get the measles at disneyland ijus seen sumn that said stay away from disneyland”😂😂😂😂😂😂😂😂😂😂😂,0.0,0.6666666666666666,user this bitch on sc finna get the measles at disneyland ijus seen sumn that said stay away from disneyland
OU8TB7MT,Tip: Things to consider when deciding whether or not to have the flu vaccine: <url> #health #medicine #vaccine,0.0,0.6666666666666666,tip thing to consider when deciding whether or not to have the flu vaccine url health medicine vaccine
Y3OMTB1Q,"<user> yeah. I'll just stick to my regular vaccines. Oh wait, that gives me autism.",-1.0,0.6666666666666666,user yeah i ll just stick to my regular vaccine oh wait that give me autism
V42KH4C7,People who compare forced school vaccinations to Hitler's Third Reich...you're the reason I love reading the internet in the morning.,0.0,0.6666666666666666,people who compare forced school vaccination to hitler s third reich you re the reason i love reading the internet in the morning
P5XCZHRM,<user> <user> too bad there aren't any victims of vaccine preventable diseases there to demonstrate how important vaccination is.,1.0,1.0,user user too bad there aren t any victim of vaccine preventable disease there to demonstrate how important vaccination is
OI7CX0LO,<user> <user> <user> <user> exactly &amp; no proof that autism comes from vaccinations. It's to new to know what is the cause.,1.0,1.0,user user user user exactly amp no proof that autism come from vaccination it s to new to know what is the cause
YEY96G9H,Why are we even worried about AntiVaxxers? Are'nt we vaccinated against the diseases they're risking contracting too? JustAWondering.,1.0,1.0,why are we even worried about antivaxxers are nt we vaccinated against the disease they re risking contracting too justawondering
W78J91KG,"<user> <user> <user> Not true. Ignorance is no answer 4 spewing lies. Vaccines has stopped polio,the #1 deathNBabies1/3",1.0,1.0,user user user not true ignorance is no answer spewing lie vaccine ha stopped polio the deathnbabies
VBS9SQSQ,Kisses blown r kisses wasted kisses arent kisses unless they r tasted kisses spread germs and germs are hated so kiss me baby im vaccinated😁,0.0,0.6666666666666666,kiss blown r kiss wasted kiss arent kiss unless they r tasted kiss spread germ and germ are hated so kiss me baby im vaccinated
